groupid,groupsize,idingroup,strippedname,name,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_title
184,58,5,USAV Bluetooth for Bose Wave Music System II III IV AWRCC1 AWRCC2,"USAV Bluetooth Adapter for  Bose Wave Music System II III IV  AWRCC1, AWRCC2",364107803306,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,6,USAV Bluetooth for Bose Wave Music System II III IV AWRCC1 AWRCC2,"USAV Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",01791-1,Ecwid,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,7,USAV Bluetooth for Bose Wave Radio CD IV III II AWRCC1 AWRCC2,"USAV OEM Bluetooth Adapter for Bose Wave Radio CD IV III II AWRCC1, AWRCC2",89-USBJ-XMBY,Amazon,B0C7B2RPM4,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",A,B0C7B2RPM4,"USAV OEM Bluetooth Adapter for Bose Wave Radio CD IV III II AWRCC1, AWRCC2"
184,58,31,2 in 1 Bluetooth for Bose Wave Music System II III IV AWRCC1 AWRCC2,"2 in 1 Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",156377294949,MEKONG_eBay,,1.26,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,34,USAV Bose Wave Music System II III IV AWRCC1 AWRCC2 Bluetooth Only,"USAV Bose Wave Music System II III IV AWRCC1, AWRCC2 - OEM Bluetooth Adapter Only",5U-TN1A-Q7PR,Amazon,B0C7B348MY,1.2,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,35,USAV Bose Wave Music System II III IV AWRCC1 AWRCC2 Bluetooth Only,"USAV Bose Wave Music System II III IV AWRCC1, AWRCC2 - OEM Bluetooth Adapter Only",TA-PB4Y-AM84,Amazon,B0C7B348MY,1.2,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,44,USAV Bluetooth for Bose Wave Music System IV III II AWRCC1 AWRCC2,"USAV  Bluetooth Adapter for  Bose Wave Music System IV III II AWRCC1, AWRCC2",155737788847,MEKONG_eBay,,0.93,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,50,USAV Bluetooth for Bose Wave Radio CD IV III II AWRCC1 AWRCC2,"USAV OEM Bluetooth Adapter for Bose Wave Radio CD IV III II AWRCC1, AWRCC2",CD-5DX6-T10Y,Amazon,B0C7B2RPM4,0.9,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
184,58,55,Bose Wave Soundlink Bluetooth for Bose Wave Music System II AWRCC1 AWRCC2,Bose Wave Soundlink Bluetooth Adapter for Bose  Wave Music System II AWRCC1 AWRCC2,03795,Ecwid,,0.76,threshold,"['AWRCC1', 'AWRCC2']",A,B0C79P9K65,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2"
231,1,0,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music Adapter,W8-SLSO-1JUC,Amazon,B0D6DR7ZPJ,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",A,B0D6DR7ZPJ,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music Adapter
233,4,0,CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",RG-TL63-7KXX,Amazon,B0D6K3VBNB,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6K3VBNB,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001"
233,4,1,CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,364254762717,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6K3VBNB,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001"
235,4,0,USAV Solutions Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,49-UNZN-Y8T7,Amazon,B0D6LYVQS7,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2
235,4,1,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,363493401792,USAV_eBay,,1.24,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2
235,4,2,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,00769,Ecwid,,1.21,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2
235,4,3,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC 2 Single,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC 2 (Single),01963,Ecwid,,0.76,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2
247,3,0,USAV Solutions Ribbon for Wave Music System Compatible with AWRCC1 AWRCC2,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2,A3-HRU6-7UKB,Amazon,B0DWCG9353,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0DWCG9353,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2
247,3,1,USAV Solutions Ribbon for Wave Music System Compatible with AWRCC1 AWRCC2,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2,YY-WWNK-EOSX,Amazon,B0DWCG9353,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0DWCG9353,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2
247,3,2,USAV Solutions Ribbon for Wave Music System Compatible with AWRCC1 AWRCC2,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2,BO-R1EK-QS1Q,Amazon,B0DWCG9353,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0DWCG9353,USAV Solutions Replacement Ribbon Cable for Wave Music System Compatible with AWRCC1 AWRCC2
184,58,54,USAV Bluetooth for Bose Wave Radio IV III II Awr1b1 Awr1b2,USAV Bluetooth Adapter for  Bose Wave Radio IV III II Awr1b1 Awr1b2,364116757760,USAV_eBay,,0.78,threshold,"['Awr1b1', 'Awr1b2']",A,B0D6DNFF1F,USAV Bluetooth Adapter for Bose Wave Music System IV/Wave Radio IV
233,4,2,CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,Replacement CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,01200,Ecwid,,1.21,threshold,"['Awrcc1', 'Awrcc2']",P,B0D6K3VBNB,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001"
233,4,3,CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,Replacement CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,267454012491,DRAGON_eBay,,1.16,threshold,"['Awrcc1', 'Awrcc2']",P,B0D6K3VBNB,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001"
184,58,46,USAV Bluetooth for Bose Wave Multi CD Changer w Wave Music System,USAV Bluetooth Adapter for Bose Wave Multi CD Changer w Wave Music System,01791-7,Ecwid,,0.93,threshold,"['CD Changer', 'Music System']",A,B0CS277DCR,USAV OEM Bluetooth Adapter for Bose Wave Music System with Multi CD Changer
139,3,0,Bose Acoustic Wave Music System CD Player CD3000,Bose Acoustic Wave Music System CD Player (CD3000),0Z-RK26-MHZ1,Amazon,B01FNH4SZ2,100.0,stripped_name,"['CD Player', 'CD3000']",K,B01FNH4SZ2,Bose Acoustic Wave Music System CD Player (CD3000)
192,7,5,Bluetooth transmitter Bose Wave CD Player to Bose Wireless Headphone,Bluetooth transmitter  Adapter Bose Wave CD Player to Bose Wireless Headphone,364474047225,USAV_eBay,,0.95,threshold,"['CD Player', 'Headphones']",A,B0CS21Y1F2,USAV Solutions Bluetooth Transmitter Adapter for Bose Wave CD Player to Bluetooth Speakers
192,7,6,USAV Bluetooth transmitter Bose Wave CD to Bose Bluetooth Speaker,USAV Bluetooth transmitter  Adapter  - Bose Wave CD to Bose Bluetooth Speaker,365183503070,USAV_eBay,,0.88,threshold,"['CD Player', 'Speaker']",A,B0CS21Y1F2,USAV Solutions Bluetooth Transmitter Adapter for Bose Wave CD Player to Bluetooth Speakers
252,12,1,Bose AV 520 Control Console for Bose Cinemate 520 Soundtouch 520,Replacement Bose AV 520 Control Console for Bose Cinemate 520/ Soundtouch 520,9O-THPJ-FZXT,Amazon,B0F3QG1GK4,100.0,stripped_name,"['Cinemate 520', 'Soundtouch 520']",P,B0F3QG1GK4,Replacement Bose AV 520 Control Console for Bose Cinemate 520/ Soundtouch 520
252,12,3,Bose AV 520 Control Console for Bose Cinemate 520 Soundtouch 520,Replacement Bose AV 520 Control Console for Bose Cinemate 520/ Soundtouch 520,01355-C,Amazon,B0F3QG1GK4,100.0,stripped_name,"['Cinemate 520', 'Soundtouch 520']",P,B0F3QG1GK4,Replacement Bose AV 520 Control Console for Bose Cinemate 520/ Soundtouch 520
34,4,0,Bose R LS35IV-BK Lifestyle 35 Series IV DVD Home Entertainment System,Bose(R LS35IV-BK Lifestyle 35 Series IV DVD Home Entertainment System - Black,5N-8Q2T-76X0,Amazon,B000V8EY9Y,100.0,stripped_name,"['DVD Home Entertainment System', 'LS35IV-BK']",K,B000V8EY9Y,Bose(R LS35IV-BK Lifestyle 35 Series IV DVD Home Entertainment System - Black
253,2,1,Bose Lifestyle 16 Long Acoustimass Audio Input 9 pin Male Media Center to Subwoofer,Replacement  Bose Lifestyle 16 ' Long Acoustimass Audio Input Cable 9 pin Male (Media Center to Subwoofer),04927-16,Ecwid,,1.04,threshold,"['Media Center', 'Subwoofer']",A,B0F64B9CY2,USAV Solutions Replacement Bose Lifestyle 16 ' Long Acoustimass Audio Input Cable 9 pin Male (Media Center to Subwoofer)
184,58,40,USAV Bluetooth for Bose Acoustic Wave Music System II CD-3000 Wave Radio I,USAV Bluetooth Adapter for Bose Acoustic Wave Music System II | CD-3000 | Wave Radio I,01791-9,Ecwid,,1.13,threshold,"['Music System', 'CD-3000', 'Radio']",A,B0C7BDQT63,USAV OEM Bluetooth Adapter for Bose Acoustic Wave Music System II | CD-3000
184,58,8,USAV Bluetooth for Bose Acoustic Wave Music System II CD-3000,USAV OEM Bluetooth Adapter for Bose Acoustic Wave Music System II | CD-3000,AP-0NMR-KXFK,Amazon,B0C7BDQT63,100.0,stripped_name,"['Music System', 'CD-3000']",A,B0C7BDQT63,USAV OEM Bluetooth Adapter for Bose Acoustic Wave Music System II | CD-3000
184,58,27,USAV Bluetooth for Bose Wave Music System IV Wave Radio IV,USAV Bluetooth Adapter for  Bose Wave Music System IV / Wave Radio IV,364884833839,USAV_eBay,,100.0,stripped_name,"['Music System', 'Radio']",A,B0D6DNFF1F,USAV Bluetooth Adapter for Bose Wave Music System IV/Wave Radio IV
184,58,39,USAV Bluetooth for Bose Acoustic Wave Music System II CD-3000 Wave Radio,USAV Bluetooth Adapter for Bose Acoustic Wave Music System II CD-3000 Wave Radio,267454065649,DRAGON_eBay,,1.13,threshold,"['Music System', 'Radio']",A,B0C7BDQT63,USAV OEM Bluetooth Adapter for Bose Acoustic Wave Music System II | CD-3000
207,1,0,Bose 151 Se Environmental Wifi 34103 Shelf Corded Electric Outdoor speakers,Bose 151 Se Environmental Wifi 34103 Shelf Mount Corded Electric Outdoor speakers,,Amazon,B0CZTT4XDC,100.0,stripped_name,"['Outdoor speakers', '34103']",P,B0CZTT4XDC,Bose 151 Se Environmental Wifi 34103 Shelf Mount Corded Electric Outdoor speakers
129,2,0,Guitar Hero Live With Wireless Guitar Controller PS4 PlayStation 4 Pre-Owned video game,Guitar Hero Live With Wireless Guitar Controller - (PS4) PlayStation 4 [Pre-Owned] [video game],F2-8GZB-YAUB,Amazon,B015W64Z9I,100.0,stripped_name,"['PS4', 'PlayStation 4']",K,B015W64Z9I,Guitar Hero Live With Wireless Guitar Controller - (PS4) PlayStation 4 [Pre-Owned]
184,58,25,USAV Bluetooth for AV Receiver 2 Channel Power Amplifier Stereo Mixer Karaoke Amplifier System Home Theater System,"USAV Bluetooth Adapter for AV Receiver, 2 Channel Power Amplifier, Stereo Mixer Karaoke Amplifier System, Home Theater System",Q9-TJQX-Q9LF,Amazon,B0CZ5WTK77,100.0,stripped_name,"['Receiver', 'Amplifier', 'Mixer', 'System']",A,B0CZ5WTK77,"USAV Bluetooth Adapter for AV Receiver, 2 Channel Power Amplifier, Stereo Mixer Karaoke Amplifier System, Home Theater System"
130,8,0,Bose RC-PWS III Universal Control for Solo TV Sound Systems CineMate Home Theater Speaker Systems,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems,A8-AA98-JSH7,Amazon,B0183T5TPU,100.0,stripped_name,"['Sound System', 'Home Theater Speaker System']",A,B0183T5TPU,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems
130,8,4,Bose RC-PWS III Universal Control for Solo TV Sound Systems CineMate Home Theater Speaker Systems,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems,RP-25Q6-XY4F,Amazon,B0183T5TPU,100.0,stripped_name,"['Sound System', 'Home Theater Speaker System']",A,B0183T5TPU,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems
130,8,5,Bose RC-PWS III Universal Control for Solo TV Sound Systems CineMate Home Theater Speaker Systems,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems,00963,Ecwid,,100.0,stripped_name,"['Sound System', 'Home Theater Speaker System']",A,B0183T5TPU,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems
130,8,2,Bose RC-PWS III Universal Control for Solo TV Sound Systems CineMate Home Theater Speaker Systems,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems,7H-7YR8-RN1H,Amazon,B0183T5TPU,100.0,stripped_name,"['Sound System', 'Speaker System']",A,B0183T5TPU,Bose RC-PWS III Universal Remote Control for Solo TV Sound Systems & CineMate Home Theater Speaker Systems
81,9,1,Bose Solo CineMate Universal,Bose® Solo/CineMate® Universal Remote,DA-MSJH-VGO8,Amazon,B00CLUM7TO,100.0,stripped_name,"['Soundbar', 'System']",A,B00CLUM7TO,Bose� Solo/CineMate� Universal Remote
117,7,1,Bose 731396-1100 SoundTouch 10 Wireless Speaker Works with Alexa,"Bose 731396-1100 SoundTouch 10 Wireless Speaker, Works with Alexa, Black",JF-7193-TEO3,Amazon,B011IH685E,100.0,stripped_name,"['Speaker', '731396-1100']",P,B011IH685E,"Bose 731396-1100 SoundTouch 10 Wireless Speaker, Works with Alexa, Black"
